"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G10040 Q4.G10040 Q4.153","G10040",2009,1,"G10040 Q4",4,FALSE,FALSE,"SWE",2080030220,10,8,5,-0.374789416551989,0.0335041308537439,-0.0481501092455202
"G10040 Q4.G10040 Q4.154","G10040",2010,1,"G10040 Q4",4,FALSE,FALSE,"SWE",2080030220,10,9,6,-0.374789416551989,0.187867045563723,0.173218209145301
"G10040 Q4.G10040 Q4.155","G10040",2012,2,"G10040 Q4",4,FALSE,FALSE,"SWE",2080030220,10,11,7,0.48797983446387,0.496592874983681,0.360382455503323
"G10040 Q4.G10040 Q4.156","G10040",2016,4,"G10040 Q4",4,FALSE,FALSE,"SWE",2080030220,10,15,8,2.21351833649559,1.1140445338236,0.522511500238724
"G10040 Q4.G10040 Q4.157","G10040",2017,1,"G10040 Q4",4,FALSE,FALSE,"SWE",2080030220,10,16,9,-0.374789416551989,1.26840744853358,0.665519452763427
"G10040 Q4.G10040 Q4.158","G10040",2018,1,"G10040 Q4",4,FALSE,FALSE,"SWE",2080030220,10,17,10,-0.374789416551989,1.42277036324355,0.79344442546603
"G10043 Q4.G10043 Q4.159","G10043",2001,1,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10043 Q4.G10043 Q4.160","G10043",2003,2,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10043 Q4.G10043 Q4.161","G10043",2005,2,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,4,3,0.48797983446387,-0.583947527986172,-0.668376325566249
"G10043 Q4.G10043 Q4.162","G10043",2008,3,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,7,4,1.35074908547973,-0.120858783856235,-0.319083034472825
"G10043 Q4.G10043 Q4.163","G10043",2009,1,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,8,5,-0.374789416551989,0.0335041308537439,-0.0481501092455202
"G10043 Q4.G10043 Q4.164","G10043",2010,1,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,9,6,-0.374789416551989,0.187867045563723,0.173218209145301
"G10043 Q4.G10043 Q4.165","G10043",2012,2,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,11,7,0.48797983446387,0.496592874983681,0.360382455503323
"G10043 Q4.G10043 Q4.166","G10043",2015,3,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,14,8,1.35074908547973,0.959681619113618,0.522511500238724
"G10043 Q4.G10043 Q4.167","G10043",2016,1,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,15,9,-0.374789416551989,1.1140445338236,0.665519452763427
"G10043 Q4.G10043 Q4.168","G10043",2018,2,"G10043 Q4",4,FALSE,FALSE,"SWE",2080030220,10,17,10,0.48797983446387,1.42277036324355,0.79344442546603
"G10045 Q4.G10045 Q4.169","G10045",1995,1,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10045 Q4.G10045 Q4.170","G10045",1996,1,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10045 Q4.G10045 Q4.171","G10045",1997,1,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G10045 Q4.G10045 Q4.172","G10045",1999,2,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,4,4,0.48797983446387,-0.583947527986172,-0.319083034472825
"G10045 Q4.G10045 Q4.173","G10045",2000,1,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G10045 Q4.G10045 Q4.174","G10045",2001,1,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G10045 Q4.G10045 Q4.175","G10045",2002,1,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G10045 Q4.G10045 Q4.176","G10045",2005,3,"G10045 Q4",4,FALSE,FALSE,"FIN",2080030100,8,10,8,1.35074908547973,0.342229960273702,0.522511500238724
"G10046 Q4.G10046 Q4.177","G10046",2001,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10046 Q4.G10046 Q4.178","G10046",2003,2,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10046 Q4.G10046 Q4.179","G10046",2005,2,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,4,3,0.48797983446387,-0.583947527986172,-0.668376325566249
"G10046 Q4.G10046 Q4.180","G10046",2008,3,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,7,4,1.35074908547973,-0.120858783856235,-0.319083034472825
"G10046 Q4.G10046 Q4.181","G10046",2009,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,8,5,-0.374789416551989,0.0335041308537439,-0.0481501092455202
"G10046 Q4.G10046 Q4.182","G10046",2010,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,9,6,-0.374789416551989,0.187867045563723,0.173218209145301
"G10046 Q4.G10046 Q4.183","G10046",2011,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,10,7,-0.374789416551989,0.342229960273702,0.360382455503323
"G10046 Q4.G10046 Q4.184","G10046",2012,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,11,8,-0.374789416551989,0.496592874983681,0.522511500238724
"G10046 Q4.G10046 Q4.185","G10046",2015,3,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,14,9,1.35074908547973,0.959681619113618,0.665519452763427
"G10046 Q4.G10046 Q4.186","G10046",2016,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,15,10,-0.374789416551989,1.1140445338236,0.79344442546603
"G10046 Q4.G10046 Q4.187","G10046",2017,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,16,11,-0.374789416551989,1.26840744853358,0.909166639557555
"G10046 Q4.G10046 Q4.188","G10046",2018,1,"G10046 Q4",4,FALSE,FALSE,"SWE",2080030220,12,17,12,-0.374789416551989,1.42277036324355,1.01481274385685
"G10049 Q4.G10049 Q4.189","G10049",2003,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10049 Q4.G10049 Q4.190","G10049",2005,2,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10049 Q4.G10049 Q4.191","G10049",2006,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G10049 Q4.G10049 Q4.192","G10049",2007,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G10049 Q4.G10049 Q4.193","G10049",2008,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G10049 Q4.G10049 Q4.194","G10049",2009,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G10049 Q4.G10049 Q4.195","G10049",2010,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G10049 Q4.G10049 Q4.196","G10049",2011,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,8,8,-0.374789416551989,0.0335041308537439,0.522511500238724
"G10049 Q4.G10049 Q4.197","G10049",2012,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,9,9,-0.374789416551989,0.187867045563723,0.665519452763427
"G10049 Q4.G10049 Q4.198","G10049",2013,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,10,10,-0.374789416551989,0.342229960273702,0.79344442546603
"G10049 Q4.G10049 Q4.199","G10049",2015,2,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,12,11,0.48797983446387,0.65095578969366,0.909166639557555
"G10049 Q4.G10049 Q4.200","G10049",2016,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,13,12,-0.374789416551989,0.805318704403639,1.01481274385685
"G10049 Q4.G10049 Q4.201","G10049",2017,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,14,13,-0.374789416551989,0.959681619113618,1.11199773892117
"G10049 Q4.G10049 Q4.202","G10049",2018,1,"G10049 Q4",4,FALSE,FALSE,"SWE",2080032500,14,15,14,-0.374789416551989,1.1140445338236,1.20197699021487
"G10050 Q4.G10050 Q4.203","G10050",2003,2,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G10050 Q4.G10050 Q4.204","G10050",2005,2,"G10050 Q4",4,TRUE,FALSE,"SWE",2080030220,9,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10050 Q4.G10050 Q4.205","G10050",2008,3,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,5,3,1.35074908547973,-0.429584613276193,-0.668376325566249
"G10050 Q4.G10050 Q4.206","G10050",2009,1,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,6,4,-0.374789416551989,-0.275221698566214,-0.319083034472825
"G10050 Q4.G10050 Q4.207","G10050",2010,1,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,7,5,-0.374789416551989,-0.120858783856235,-0.0481501092455202
"G10050 Q4.G10050 Q4.208","G10050",2011,1,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,8,6,-0.374789416551989,0.0335041308537439,0.173218209145301
"G10050 Q4.G10050 Q4.209","G10050",2015,4,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,12,7,2.21351833649559,0.65095578969366,0.360382455503323
"G10050 Q4.G10050 Q4.210","G10050",2016,1,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,13,8,-0.374789416551989,0.805318704403639,0.522511500238724
"G10050 Q4.G10050 Q4.211","G10050",2018,2,"G10050 Q4",4,FALSE,FALSE,"SWE",2080030220,9,15,9,0.48797983446387,1.1140445338236,0.665519452763427
"G10053 Q4.G10053 Q4.212","G10053",2011,1,"G10053 Q4",4,FALSE,FALSE,"SWE",2080030220,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10053 Q4.G10053 Q4.213","G10053",2015,4,"G10053 Q4",4,FALSE,FALSE,"SWE",2080030220,5,4,2,2.21351833649559,-0.583947527986172,-1.16067756918438
"G10053 Q4.G10053 Q4.214","G10053",2016,1,"G10053 Q4",4,FALSE,FALSE,"SWE",2080030220,5,5,3,-0.374789416551989,-0.429584613276193,-0.668376325566249
"G10053 Q4.G10053 Q4.215","G10053",2017,1,"G10053 Q4",4,FALSE,FALSE,"SWE",2080030220,5,6,4,-0.374789416551989,-0.275221698566214,-0.319083034472825
"G10053 Q4.G10053 Q4.216","G10053",2018,1,"G10053 Q4",4,FALSE,FALSE,"SWE",2080030220,5,7,5,-0.374789416551989,-0.120858783856235,-0.0481501092455202
"G10055 Q4.G10055 Q4.217","G10055",2012,1,"G10055 Q4",4,FALSE,FALSE,"SWE",2080030340,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10055 Q4.G10055 Q4.218","G10055",2013,1,"G10055 Q4",4,FALSE,FALSE,"SWE",2080030340,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10055 Q4.G10055 Q4.219","G10055",2014,1,"G10055 Q4",4,FALSE,FALSE,"SWE",2080030340,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G10055 Q4.G10055 Q4.220","G10055",2017,3,"G10055 Q4",4,FALSE,FALSE,"SWE",2080030340,5,5,4,1.35074908547973,-0.429584613276193,-0.319083034472825
"G10055 Q4.G10055 Q4.221","G10055",2018,1,"G10055 Q4",4,FALSE,FALSE,"SWE",2080030340,5,6,5,-0.374789416551989,-0.275221698566214,-0.0481501092455202
"G10056 Q4.G10056 Q4.222","G10056",2012,1,"G10056 Q4",4,FALSE,FALSE,"SWE",2080030340,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10056 Q4.G10056 Q4.223","G10056",2013,1,"G10056 Q4",4,FALSE,FALSE,"SWE",2080030340,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10056 Q4.G10056 Q4.224","G10056",2014,1,"G10056 Q4",4,FALSE,FALSE,"SWE",2080030340,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G10056 Q4.G10056 Q4.225","G10056",2017,3,"G10056 Q4",4,FALSE,FALSE,"SWE",2080030340,5,5,4,1.35074908547973,-0.429584613276193,-0.319083034472825
"G10056 Q4.G10056 Q4.226","G10056",2018,1,"G10056 Q4",4,FALSE,FALSE,"SWE",2080030340,5,6,5,-0.374789416551989,-0.275221698566214,-0.0481501092455202
"G10057 Q4.G10057 Q4.227","G10057",2012,1,"G10057 Q4",4,FALSE,FALSE,"SWE",2080030340,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10057 Q4.G10057 Q4.228","G10057",2013,1,"G10057 Q4",4,FALSE,FALSE,"SWE",2080030340,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10057 Q4.G10057 Q4.229","G10057",2014,1,"G10057 Q4",4,FALSE,FALSE,"SWE",2080030340,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G10057 Q4.G10057 Q4.230","G10057",2017,3,"G10057 Q4",4,FALSE,FALSE,"SWE",2080030340,5,5,4,1.35074908547973,-0.429584613276193,-0.319083034472825
"G10057 Q4.G10057 Q4.231","G10057",2018,1,"G10057 Q4",4,FALSE,FALSE,"SWE",2080030340,5,6,5,-0.374789416551989,-0.275221698566214,-0.0481501092455202
"G10058 Q4.G10058 Q4.232","G10058",2005,2,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G10058 Q4.G10058 Q4.233","G10058",2008,3,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,3,2,1.35074908547973,-0.738310442696151,-1.16067756918438
"G10058 Q4.G10058 Q4.234","G10058",2009,1,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,4,3,-0.374789416551989,-0.583947527986172,-0.668376325566249
"G10058 Q4.G10058 Q4.235","G10058",2010,1,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,5,4,-0.374789416551989,-0.429584613276193,-0.319083034472825
"G10058 Q4.G10058 Q4.236","G10058",2012,2,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,7,5,0.48797983446387,-0.120858783856235,-0.0481501092455202
"G10058 Q4.G10058 Q4.237","G10058",2015,3,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,10,6,1.35074908547973,0.342229960273702,0.173218209145301
"G10058 Q4.G10058 Q4.238","G10058",2016,1,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,11,7,-0.374789416551989,0.496592874983681,0.360382455503323
"G10058 Q4.G10058 Q4.239","G10058",2017,1,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,12,8,-0.374789416551989,0.65095578969366,0.522511500238724
"G10058 Q4.G10058 Q4.240","G10058",2018,1,"G10058 Q4",4,FALSE,FALSE,"SWE",2080030220,9,13,9,-0.374789416551989,0.805318704403639,0.665519452763427
"G10061 Q4.G10061 Q4.241","G10061",2003,3,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,0,1,1.35074908547973,-1.20139918682609,-2.00227210389592
"G10061 Q4.G10061 Q4.242","G10061",2005,2,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10061 Q4.G10061 Q4.243","G10061",2008,3,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,5,3,1.35074908547973,-0.429584613276193,-0.668376325566249
"G10061 Q4.G10061 Q4.244","G10061",2009,1,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,6,4,-0.374789416551989,-0.275221698566214,-0.319083034472825
"G10061 Q4.G10061 Q4.245","G10061",2010,1,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,7,5,-0.374789416551989,-0.120858783856235,-0.0481501092455202
"G10061 Q4.G10061 Q4.246","G10061",2012,2,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,9,6,0.48797983446387,0.187867045563723,0.173218209145301
"G10061 Q4.G10061 Q4.247","G10061",2015,3,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,12,7,1.35074908547973,0.65095578969366,0.360382455503323
"G10061 Q4.G10061 Q4.248","G10061",2016,1,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,13,8,-0.374789416551989,0.805318704403639,0.522511500238724
"G10061 Q4.G10061 Q4.249","G10061",2018,2,"G10061 Q4",4,FALSE,FALSE,"SWE",2080030220,9,15,9,0.48797983446387,1.1140445338236,0.665519452763427
"G10062 Q4.G10062 Q4.250","G10062",2003,3,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,0,1,1.35074908547973,-1.20139918682609,-2.00227210389592
"G10062 Q4.G10062 Q4.251","G10062",2005,2,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10062 Q4.G10062 Q4.252","G10062",2008,3,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,5,3,1.35074908547973,-0.429584613276193,-0.668376325566249
"G10062 Q4.G10062 Q4.253","G10062",2010,2,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,7,4,0.48797983446387,-0.120858783856235,-0.319083034472825
"G10062 Q4.G10062 Q4.254","G10062",2012,2,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,9,5,0.48797983446387,0.187867045563723,-0.0481501092455202
"G10062 Q4.G10062 Q4.255","G10062",2015,3,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,12,6,1.35074908547973,0.65095578969366,0.173218209145301
"G10062 Q4.G10062 Q4.256","G10062",2016,1,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,13,7,-0.374789416551989,0.805318704403639,0.360382455503323
"G10062 Q4.G10062 Q4.257","G10062",2018,2,"G10062 Q4",4,FALSE,FALSE,"SWE",2080030220,8,15,8,0.48797983446387,1.1140445338236,0.522511500238724
"G10064 Q4.G10064 Q4.258","G10064",2000,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10064 Q4.G10064 Q4.259","G10064",2002,2,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10064 Q4.G10064 Q4.260","G10064",2004,2,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,4,3,0.48797983446387,-0.583947527986172,-0.668376325566249
"G10064 Q4.G10064 Q4.261","G10064",2007,3,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,7,4,1.35074908547973,-0.120858783856235,-0.319083034472825
"G10064 Q4.G10064 Q4.262","G10064",2008,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,8,5,-0.374789416551989,0.0335041308537439,-0.0481501092455202
"G10064 Q4.G10064 Q4.263","G10064",2010,2,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,10,6,0.48797983446387,0.342229960273702,0.173218209145301
"G10064 Q4.G10064 Q4.264","G10064",2012,2,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,12,7,0.48797983446387,0.65095578969366,0.360382455503323
"G10064 Q4.G10064 Q4.265","G10064",2013,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,13,8,-0.374789416551989,0.805318704403639,0.522511500238724
"G10064 Q4.G10064 Q4.266","G10064",2014,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,14,9,-0.374789416551989,0.959681619113618,0.665519452763427
"G10064 Q4.G10064 Q4.267","G10064",2015,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,15,10,-0.374789416551989,1.1140445338236,0.79344442546603
"G10064 Q4.G10064 Q4.268","G10064",2016,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,16,11,-0.374789416551989,1.26840744853358,0.909166639557555
"G10064 Q4.G10064 Q4.269","G10064",2017,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,17,12,-0.374789416551989,1.42277036324355,1.01481274385685
"G10064 Q4.G10064 Q4.270","G10064",2018,1,"G10064 Q4",4,FALSE,FALSE,"SWE",2080030160,13,18,13,-0.374789416551989,1.57713327795353,1.11199773892117
"G10068 Q4.G10068 Q4.271","G10068",1996,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10068 Q4.G10068 Q4.272","G10068",1999,3,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,3,2,1.35074908547973,-0.738310442696151,-1.16067756918438
"G10068 Q4.G10068 Q4.273","G10068",2000,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,4,3,-0.374789416551989,-0.583947527986172,-0.668376325566249
"G10068 Q4.G10068 Q4.274","G10068",2001,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,5,4,-0.374789416551989,-0.429584613276193,-0.319083034472825
"G10068 Q4.G10068 Q4.275","G10068",2002,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,6,5,-0.374789416551989,-0.275221698566214,-0.0481501092455202
"G10068 Q4.G10068 Q4.276","G10068",2004,2,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,8,6,0.48797983446387,0.0335041308537439,0.173218209145301
"G10068 Q4.G10068 Q4.277","G10068",2005,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,9,7,-0.374789416551989,0.187867045563723,0.360382455503323
"G10068 Q4.G10068 Q4.278","G10068",2007,2,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,11,8,0.48797983446387,0.496592874983681,0.522511500238724
"G10068 Q4.G10068 Q4.279","G10068",2008,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,12,9,-0.374789416551989,0.65095578969366,0.665519452763427
"G10068 Q4.G10068 Q4.280","G10068",2010,2,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,14,10,0.48797983446387,0.959681619113618,0.79344442546603
"G10068 Q4.G10068 Q4.281","G10068",2012,2,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,16,11,0.48797983446387,1.26840744853358,0.909166639557555
"G10068 Q4.G10068 Q4.282","G10068",2013,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,17,12,-0.374789416551989,1.42277036324355,1.01481274385685
"G10068 Q4.G10068 Q4.283","G10068",2014,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,18,13,-0.374789416551989,1.57713327795353,1.11199773892117
"G10068 Q4.G10068 Q4.284","G10068",2015,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,19,14,-0.374789416551989,1.73149619266351,1.20197699021487
"G10068 Q4.G10068 Q4.285","G10068",2016,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,20,15,-0.374789416551989,1.88585910737349,1.28574566908416
"G10068 Q4.G10068 Q4.286","G10068",2017,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,21,16,-0.374789416551989,2.04022202208347,1.36410603495027
"G10068 Q4.G10068 Q4.287","G10068",2018,1,"G10068 Q4",4,FALSE,FALSE,"SWE",2080030160,17,22,17,-0.374789416551989,2.19458493679345,1.4377142841369
"G10069 Q4.G10069 Q4.288","G10069",2008,3,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,0,1,1.35074908547973,-1.20139918682609,-2.00227210389592
"G10069 Q4.G10069 Q4.289","G10069",2010,2,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10069 Q4.G10069 Q4.290","G10069",2011,1,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G10069 Q4.G10069 Q4.291","G10069",2012,1,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G10069 Q4.G10069 Q4.292","G10069",2015,3,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,7,5,1.35074908547973,-0.120858783856235,-0.0481501092455202
"G10069 Q4.G10069 Q4.293","G10069",2016,1,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,8,6,-0.374789416551989,0.0335041308537439,0.173218209145301
"G10069 Q4.G10069 Q4.294","G10069",2018,2,"G10069 Q4",4,FALSE,FALSE,"SWE",2080030220,7,10,7,0.48797983446387,0.342229960273702,0.360382455503323
"G1007 Q2.G1007 Q2.295","G1007",2004,3,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,0,1,1.35074908547973,-1.20139918682609,-2.00227210389592
"G1007 Q2.G1007 Q2.296","G1007",2005,1,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1007 Q2.G1007 Q2.297","G1007",2006,1,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G1007 Q2.G1007 Q2.298","G1007",2008,2,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,4,4,0.48797983446387,-0.583947527986172,-0.319083034472825
"G1007 Q2.G1007 Q2.299","G1007",2011,3,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,7,5,1.35074908547973,-0.120858783856235,-0.0481501092455202
"G1007 Q2.G1007 Q2.300","G1007",2012,1,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,8,6,-0.374789416551989,0.0335041308537439,0.173218209145301
"G1007 Q2.G1007 Q2.301","G1007",2013,1,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,9,7,-0.374789416551989,0.187867045563723,0.360382455503323
"G1007 Q2.G1007 Q2.302","G1007",2014,1,"G1007 Q2",2,FALSE,FALSE,"USA",7080047060,8,10,8,-0.374789416551989,0.342229960273702,0.522511500238724
"G10074 Q4.G10074 Q4.303","G10074",2000,1,"G10074 Q4",4,FALSE,FALSE,"SWE",2080030220,10,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10074 Q4.G10074 Q4.304","G10074",2003,3,"G10074 Q4",4,FALSE,FALSE,"SWE",2080030220,10,3,2,1.35074908547973,-0.738310442696151,-1.16067756918438
"G10074 Q4.G10074 Q4.305","G10074",2005,2,"G10074 Q4",4,FALSE,FALSE,"SWE",2080030220,10,5,3,0.48797983446387,-0.429584613276193,-0.668376325566249
